Status,Checking,Duration,History,Purpose,Amount,Savings,Employment,PerCentIncome,PersonalStatus,Debtors,ResidentYears,Property,Age,Plans,Housing,Credits,Job,Liability,Telephone,Foreign
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2284,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1505,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,32,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,21,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3160,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,41,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,22,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2675,500to1000,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,40,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,886,UNKNOWN,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,21,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3595,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1386,UNKNOWN,4,4,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,40,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1278,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,36,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,30,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1867,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,58,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3568,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,54,BANK,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,42,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,7166,UNKNOWN,7,2,MALEtoMARRIEDtoWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,29,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,13,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1409,100to500,0,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,64,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,804,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,38,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,APPLIANCE,1262,500to1000,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,36,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,APPLIANCE,1236,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,23,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,APPLIANCE,1338,500to1000,4,1,MALEtoDIVORCED,NONE,4,REALtoESTATE,62,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,APPLIANCE,874,UNKNOWN,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,27,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,5190,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,48,NONE,OWN,4,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,REPAIRS,660,500to1000,7,2,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,23,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,9055,UNKNOWN,4,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,35,NONE,FREE,1,UNSKILLEDtoRESIDENT,2,YES,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,727,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,46,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,3832,UNKNOWN,8,1,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,64,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,1393,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,47,BANK,OWN,3,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,1538,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,UNKNOWN,56,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,RETRAINING,1238,UNKNOWN,0,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,36,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,RETRAINING,937,lt100,1,4,MALEtoMARRIEDtoWIDOWED,NONE,3,CARtoOTHER,27,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,RETRAINING,894,UNKNOWN,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,SAVINGStoLIFEtoINSURANCE,40,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1568,100to500,4,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,24,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1258,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1076,lt100,4,2,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,NO
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1542,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,36,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1449,lt100,7,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,5,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,3448,lt100,7,1,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,74,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1950,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,34,STORES,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,21,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,1572,gt1000,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,36,BANK,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,5742,100to500,7,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,7409,UNKNOWN,8,3,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,37,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,11,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,2142,gt1000,8,1,MALEtoDIVORCED,NONE,2,REALtoESTATE,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,14,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,802,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,27,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,2032,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,60,NONE,FREE,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,717,UNKNOWN,8,4,MALEtoMARRIEDtoWIDOWED,NONE,4,CARtoOTHER,54,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,36,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,10875,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,45,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,27,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,8613,gt1000,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,4679,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,35,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,YES,YES
1,NONE,12,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,1503,lt100,4,4,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,41,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,21,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,2993,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,28,STORES,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,36,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,8947,UNKNOWN,7,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,STORES,OWN,1,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,15,DELAYEDtoPAYBACKtoCREDIT,CARtoUSED,3594,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,46,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,4151,100to500,4,2,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,35,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,21,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,1591,100to500,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,34,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,NONE,15,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,960,gt1000,7,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,36,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,7678,500to1000,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,40,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,6,DELAYEDtoPAYBACKtoCREDIT,HIFI,932,lt100,4,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,18,DELAYEDtoPAYBACKtoCREDIT,HIFI,2320,lt100,0,2,MALEtoMARRIEDtoWIDOWED,NONE,3,REALtoESTATE,34,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,7,DELAYEDtoPAYBACKtoCREDIT,HIFI,846,UNKNOWN,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,36,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,48,DELAYEDtoPAYBACKtoCREDIT,HIFI,7238,UNKNOWN,8,3,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,32,BANK,OWN,2,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,60,DELAYEDtoPAYBACKtoCREDIT,HIFI,15653,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,21,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,15,DELAYEDtoPAYBACKtoCREDIT,HIFI,1478,lt100,4,4,MALEtoMARRIEDtoWIDOWED,NONE,3,REALtoESTATE,33,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,36,DELAYEDtoPAYBACKtoCREDIT,HIFI,4454,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,34,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,48,DELAYEDtoPAYBACKtoCREDIT,HIFI,12749,500to1000,7,4,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,37,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,27,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,5117,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,26,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,2978,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,32,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,6,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,1743,100to500,4,1,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,34,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,30,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,4272,100to500,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,26,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,33,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,2764,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,26,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,3863,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,32,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,2375,500to1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,44,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,9,BADtoCREDIT,CARtoNEW,2134,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,48,NONE,OWN,3,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,11,BADtoCREDIT,CARtoNEW,1393,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,35,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,NONE,11,BADtoCREDIT,CARtoNEW,7228,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,39,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,12,BADtoCREDIT,CARtoNEW,682,100to500,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,CARtoOTHER,51,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,BADtoCREDIT,CARtoNEW,1055,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,BADtoCREDIT,CARtoNEW,1495,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,38,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,10,BADtoCREDIT,CARtoNEW,1231,lt100,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,32,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,NO
1,NONE,18,BADtoCREDIT,CARtoNEW,1028,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,REALtoESTATE,36,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,60,BADtoCREDIT,CARtoNEW,13756,UNKNOWN,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,63,BANK,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,6,BADtoCREDIT,CARtoNEW,362,100to500,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,52,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,BADtoCREDIT,CARtoNEW,1287,gt1000,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,37,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,BADtoCREDIT,CARtoNEW,1163,500to1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,44,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,12,BADtoCREDIT,CARtoNEW,1255,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,61,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,24,BADtoCREDIT,CARtoNEW,2022,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,37,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,6,BADtoCREDIT,CARtoNEW,2080,500to1000,4,1,MALEtoMARRIEDtoWIDOWED,NONE,2,CARtoOTHER,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,BADtoCREDIT,CARtoNEW,926,lt100,0,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,38,NONE,OWN,1,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,NONE,6,BADtoCREDIT,CARtoNEW,250,gt1000,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,2,REALtoESTATE,41,BANK,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,4,BADtoCREDIT,CARtoNEW,3380,lt100,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,37,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,NONE,6,BADtoCREDIT,CARtoNEW,6761,lt100,7,1,MALEtoMARRIEDorWIDOWED,NONE,3,UNKNOWN,45,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,15,BADtoCREDIT,CARtoNEW,5045,UNKNOWN,8,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,59,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,BADtoCREDIT,CARtoNEW,2463,100to500,7,4,MALEtoMARRIEDtoWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,36,BADtoCREDIT,CARtoNEW,3535,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,37,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,BADtoCREDIT,CARtoNEW,1940,gt1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,60,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,36,BADtoCREDIT,CARtoNEW,6614,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,34,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,20,BADtoCREDIT,CARtoNEW,3485,UNKNOWN,1,2,MALEtoDIVORCED,NONE,4,REALtoESTATE,44,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,BADtoCREDIT,CARtoNEW,1224,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,4,BADtoCREDIT,CARtoNEW,1455,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,42,NONE,OWN,3,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,24,BADtoCREDIT,CARtoUSED,3868,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,41,NONE,RENT,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,15,BADtoCREDIT,CARtoUSED,3368,gt1000,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,23,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,18,BADtoCREDIT,CARtoUSED,3229,UNKNOWN,0,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,38,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,18,BADtoCREDIT,CARtoUSED,3850,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,BADtoCREDIT,CARtoUSED,2197,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,43,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,33,BADtoCREDIT,CARtoUSED,7253,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,35,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,36,BADtoCREDIT,CARtoUSED,5842,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,35,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,36,BADtoCREDIT,CARtoUSED,11054,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,48,BADtoCREDIT,CARtoUSED,8858,UNKNOWN,7,2,MALEtoMARRIEDorWIDOWED,NONE,1,UNKNOWN,35,NONE,FREE,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,BADtoCREDIT,CARtoUSED,2346,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,35,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,30,BADtoCREDIT,CARtoUSED,7596,UNKNOWN,8,1,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,63,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,21,BADtoCREDIT,CARtoUSED,3275,lt100,8,1,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,36,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,36,BADtoCREDIT,CARtoUSED,5711,gt1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,38,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,48,BADtoCREDIT,CARtoUSED,2751,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,38,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,24,BADtoCREDIT,CARtoUSED,4042,UNKNOWN,7,3,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,43,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,BADtoCREDIT,CARtoUSED,5804,gt1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,36,BADtoCREDIT,CARtoUSED,10477,UNKNOWN,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,42,NONE,FREE,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,BADtoCREDIT,CARtoUSED,6842,UNKNOWN,4,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,46,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,NONE,24,BADtoCREDIT,OTHER,6314,lt100,0,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,2,UNKNOWN,27,BANK,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,10,BADtoCREDIT,FURNITURE,2069,UNKNOWN,4,2,MALEtoMARRIEDtoWIDOWED,NONE,1,CARtoOTHER,26,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,NO
1,NONE,21,BADtoCREDIT,FURNITURE,2288,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,23,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,BADtoCREDIT,FURNITURE,3777,gt1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,50,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
