id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
17279,1.159827,tcp,http,FIN,14,18,1684,10168,26.728124,31,29,10787.81543,66244.35938,3,5,89.189079,68.197,8835.842341,7736.980325,255,3616326413,1531396275,255,0.000606,0.000473,0.000133,120,565,1,3924,3,0,11,2,1,1,0,0,1,2,2,0,0
17280,1.244098,tcp,-,FIN,122,126,7814,15296,198.537423,31,29,49835.30469,97580.74219,30,32,10.278289,9.948472,736.480274,725.197014,255,1519600000,3723621862,255,0.000681,0.000531,0.00015,64,121,0,0,5,0,3,1,1,2,0,0,0,2,1,0,0
17281,8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1
17282,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,3,3,3,45,0,0,0,3,45,0,1
17283,0.004732,udp,-,CON,4,4,568,304,1479.289886,31,29,720202.875,385460.6875,0,0,1.242333,1.073,1.74632,1.506137,0,0,0,0,0,0,0,142,76,0,0,11,0,4,1,1,3,0,0,0,3,3,0,0
17284,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,27,27,16,30,0,0,0,27,30,0,1
17285,9.00E-06,udp,-,INT,2,0,1064,0,111111.1072,254,0,472888864,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,532,0,0,0,30,2,9,9,1,30,0,0,0,9,30,0,0
17286,1.728113,tcp,http,FIN,12,10,1326,1778,12.151983,62,252,5629.26123,7411.552246,3,2,151.110545,182.753328,8777.138697,339.465562,255,90623000,789539028,255,0.178658,0.083322,0.095336,111,178,0,0,2,1,2,2,1,1,0,0,0,2,1,0,1
17287,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,26,25,25,30,0,0,0,27,27,0,1
17288,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,32,32,12,36,0,0,0,33,36,0,1
17289,0.746106,tcp,-,FIN,10,8,694,354,22.784965,254,252,6701.460449,3323.924316,2,1,77.623667,94.581289,4894.311145,143.87725,255,904251168,2845075068,255,0.152719,0.084036,0.068683,69,44,0,0,8,1,2,2,1,6,0,0,0,3,6,0,0
17290,1.20E-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,57,0,0,0,5,2,1,1,1,1,0,0,0,1,5,0,1
17291,0.359148,tcp,-,CON,6,2,978,86,19.490572,62,252,18154.07617,957.822388,2,1,71.8296,0.007,3912.772769,0,255,2594271681,1112688981,255,0.257307,0.132017,0.12529,163,43,0,0,6,3,1,1,1,5,0,0,0,2,5,0,0
17292,3.00E-06,qnx,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,12,5,0,1
17293,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,25,25,25,36,0,0,0,25,36,0,1
17294,1.00E-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000,0,1,0,0.001,0,0,0,255,0,0,0,0,0,0,45,0,0,0,3,6,2,1,1,3,0,0,0,2,3,0,0
17295,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,18,18,18,39,0,0,0,19,39,0,1
17296,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,15,2,1,1,1,1,0,0,0,1,15,0,1
17297,8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
17298,0.183971,tcp,http,FIN,10,6,1000,268,81.534588,254,252,39136.60156,9740.665039,2,1,18.863778,35.523602,1014.059745,61.461672,255,1815184253,390848912,255,0.052037,0.006343,0.045694,100,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
17299,0.948198,tcp,-,FIN,10,6,534,268,15.81948,254,252,4058.224121,1889.900635,2,1,101.609889,173.315797,5454.560076,303.748656,255,3360653974,3360838492,255,0.231244,0.081618,0.149626,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,0
17300,1.070904,tcp,ftp,FIN,12,12,632,682,21.477182,254,252,4332.788086,4676.422852,3,4,97.259999,92.648906,4820.14191,110.61993,255,215291355,2617479255,255,0.127539,0.051765,0.075774,53,57,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0
17301,4.00E-06,udp,-,INT,2,0,1092,0,250000.0006,254,0,1092000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,546,0,0,0,15,2,11,11,1,11,0,0,0,12,15,0,1
17302,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,18,18,18,23,0,0,0,18,23,0,1
17303,0.176979,tcp,-,FIN,40,34,2918,17186,412.478304,31,29,128648.0313,754032.9375,8,11,4.537923,5.340545,648.626315,706.172275,255,1469141561,1469436989,255,0.000749,0.000586,0.000163,73,505,0,0,11,0,2,2,1,1,0,0,0,5,5,0,0
17304,0.453571,tcp,-,CON,6,2,998,86,15.433086,62,252,14674.66016,758.425903,2,1,90.7142,0.006,4817.19355,0,255,3963983216,2913757802,255,0.308051,0.089848,0.218203,166,43,0,0,4,3,2,2,1,3,0,0,0,3,3,0,0
17305,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,1
17306,1.317851,tcp,http,FIN,10,10,1240,1104,14.417412,254,252,6774.666016,6034.066406,2,2,146.427889,137.443672,8188.871291,261.142328,255,1796646855,3198126215,255,0.185705,0.079368,0.106337,124,110,1,98,3,1,1,2,1,1,0,0,1,2,1,0,1
17307,1.066119,tcp,-,FIN,14,12,774,642,23.449541,254,252,5395.270508,4419.769531,4,3,82.009154,89.027273,4319.672801,119.756336,255,391075612,901551986,255,0.182407,0.086191,0.096216,55,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
17308,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,12,12,12,25,0,0,0,13,24,0,1
17309,0.001783,udp,-,CON,4,4,520,304,3925.967567,31,29,1749859.875,1022995,0,0,0.472667,0.194667,0.662088,0.268938,0,0,0,0,0,0,0,130,76,0,0,8,0,4,1,1,3,0,0,0,7,9,0,0
17310,1.80E-05,udp,-,INT,2,0,350,0,55555.55359,254,0,77777776,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,175,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
17311,8.00E-06,fc,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
17312,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,31,31,18,31,0,0,0,31,31,0,1
17313,0.437777,tcp,-,FIN,10,6,1526,268,34.264019,254,252,25108.67383,4093.408203,2,1,44.924667,76.392398,2255.916383,104.906625,255,393128036,3914175920,255,0.131798,0.055812,0.075986,153,45,0,0,10,1,3,2,1,9,0,0,0,2,9,0,0
17314,1.310386,tcp,smtp,FIN,58,26,50531,2138,63.340118,62,252,303177.8438,12552.02734,26,8,22.989228,49.960719,1744.59504,62.416621,255,2026588449,2834196895,255,0.081206,0.043946,0.03726,871,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
17315,1.268493,tcp,-,FIN,20,30,1078,19318,38.628513,62,252,6464.363281,117777.5469,6,13,66.762786,39.795207,3336.337978,2597.376273,255,1446427542,863376932,255,0.131781,0.072257,0.059524,54,644,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
17316,9.00E-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,2,2,1,1,1,0,0,0,1,8,0,0
17317,0.019361,tcp,-,FIN,16,18,1540,1644,1704.45737,31,29,596663.375,641702.375,4,4,1.269533,1.111353,77.501799,2.245405,255,1280225858,1285561237,255,0.000588,0.000464,0.000124,96,91,0,0,9,0,8,6,1,6,0,0,0,8,14,0,0
17318,1.015924,tcp,http,FIN,14,18,1684,10168,30.514094,31,29,12315.88184,75627.70313,3,5,78.117228,59.727706,8765.355493,7674.62408,255,328131456,2478730190,255,0.000702,0.000549,0.000153,120,565,1,3924,3,0,1,1,1,1,0,0,1,3,1,0,0
17319,0.821431,tcp,http,FIN,10,10,810,1392,23.130367,62,252,7099.805176,12203.09473,2,2,91.161778,83.845,5613.593091,133.119063,255,744937232,2960242267,255,0.16352,0.066821,0.096699,81,139,1,246,3,1,1,1,1,3,0,0,1,1,3,0,0
17320,0.9658,tcp,http,FIN,10,12,774,4754,21.743633,62,252,5773.452148,36098.57031,2,3,107.199778,80.028179,5734.333905,6366.228262,255,3791712945,14228309,255,0.17579,0.085481,0.090309,77,396,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
17321,2.096344,tcp,ftp,FIN,22,22,1182,1632,20.511901,62,252,4308.453125,5945.588867,7,9,99.783854,98.339187,5725.207564,6765.717246,255,321888174,974554614,255,0.091966,0.031211,0.060755,54,74,0,0,2,1,2,2,1,2,1,1,0,3,1,0,1
17322,0.014578,tcp,-,FIN,16,18,1540,1644,2263.68505,31,29,792426.9375,852243.125,4,4,0.950267,0.773588,62.341446,1.423047,255,186300403,193001540,255,0.001555,0.001424,0.000131,96,91,0,0,10,0,7,5,1,5,0,0,0,12,10,0,0
17323,9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,1
17324,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,39,39,22,39,0,0,0,40,39,0,1
17325,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,1
17326,8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
17327,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
17328,9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
17329,1.133986,tcp,http,FIN,14,18,1684,10168,27.337198,31,29,11033.64551,67753.92188,3,5,87.202,66.671176,8837.953654,7738.957014,255,571335340,572336732,255,0.000724,0.000572,0.000152,120,565,1,3924,2,0,5,1,1,1,0,0,1,2,1,0,0
17330,9.00E-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,52,0,0,0,15,2,3,4,1,9,0,0,0,4,9,0,0
17331,8.00E-06,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
17332,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,1
17333,8.00E-06,secure-vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
17334,2.041257,tcp,-,FIN,10,8,534,354,8.328202,254,252,1885.113037,1214.937744,2,1,224.350111,275.377437,16868.29553,438.379969,255,1259268321,3774519945,255,0.177179,0.113607,0.063572,53,44,0,0,7,1,1,1,1,1,0,0,0,5,1,0,0
17335,0.821998,tcp,-,FIN,32,12,27206,642,52.311563,254,252,256506.7031,5732.374023,13,3,26.127387,67.558367,1874.586448,92.815961,255,353187309,859382642,255,0.152074,0.078847,0.073227,850,54,0,0,5,1,1,1,1,4,0,0,0,1,4,0,0
17336,7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,8,2,3,4,3,3,0,0,0,4,4,0,1
17337,1.00E-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,20,20,12,34,0,0,0,20,34,0,1
17338,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,18,18,18,24,0,0,0,19,24,0,1
17339,0.788028,tcp,http,FIN,10,10,802,1158,24.110818,62,252,7329.688965,10588.45606,2,2,87.445444,80.498,5635.442204,121.954445,255,4086108401,3923934340,255,0.132242,0.06354,0.068702,80,116,1,129,3,1,2,2,2,2,0,0,4,3,3,0,0
17340,0.470386,tcp,-,FIN,10,6,490,268,31.888704,254,252,7500.223145,3809.637207,2,1,49.449,71.525398,2668.133908,112.531492,255,2353969688,2409102184,255,0.198717,0.11275,0.085967,49,45,0,0,6,1,2,2,1,6,0,0,0,2,6,0,0
17341,9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,12,12,12,37,0,0,0,14,37,0,1
17342,1.672854,tcp,-,FIN,14,10,774,556,13.748959,254,252,3438.435303,2395.905518,4,3,136.752828,177.821109,240.271672,349.164594,255,3083863142,709495353,255,0.170423,0.072464,0.097959,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
17343,0.622273,tcp,-,FIN,10,8,820,1074,27.319198,62,252,9487.796875,12084.72754,2,2,69.141444,75.768141,3481.838171,137.491516,255,2313099043,1305852656,255,0.201912,0.068296,0.133616,82,134,0,0,5,1,1,1,1,1,0,0,0,1,7,0,1
17344,8.00E-06,uti,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,11,5,0,1
17345,0.561462,tcp,-,FIN,28,30,4192,3080,101.520676,31,29,57606.75,42432.08203,7,7,20.782518,19.341586,1144.808224,28.946025,255,3613353253,1654482486,255,0.000719,0.000553,0.000166,150,103,0,0,7,0,7,1,1,1,0,0,0,1,12,0,0
17346,8.00E-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,0
17347,1.733216,tcp,-,FIN,16,14,2160,728,16.731901,254,252,9346.786133,3120.211182,5,3,114.312002,127.337,6727.507358,187.9805,255,889962286,3393160593,255,0.161262,0.077826,0.083436,135,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
17348,0.786762,tcp,-,FIN,10,6,2516,268,19.065486,254,252,23031.10742,2277.690186,2,1,82.263444,142.772,4484.098658,241.163922,255,332908504,401497362,255,0.153283,0.072893,0.08039,252,45,0,0,8,1,1,1,1,2,0,0,0,1,2,0,0
17349,1.10E-05,udp,-,INT,2,0,176,0,90909.0902,254,0,64000000,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
17350,3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,8,8,8,21,0,0,0,8,21,0,1
17351,1.00808,tcp,-,FIN,12,18,1580,10168,28.767558,31,29,11499.08691,76216.17188,3,5,91.608456,59.267883,9531.572898,7698.750037,255,380900693,2531500247,255,0.000662,0.000519,0.000143,132,565,0,0,9,0,3,2,1,2,0,0,0,4,8,0,0
17352,1.217401,ospf,-,INT,28,0,3024,0,22.178394,254,0,19162.13281,0,0,0,45.088926,0,50.221277,0,0,0,0,0,0,0,0,108,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
17353,1.00E-05,tcp,-,REQ,2,0,90,0,100000.0025,254,0,36000000,0,1,0,0.01,0,0,0,255,0,0,0,0,0,0,45,0,0,0,6,6,2,1,1,6,0,0,0,2,6,0,0
17354,1.053697,tcp,http,FIN,32,164,2222,211503,185.062691,62,252,16346.25488,1596011,2,79,33.990225,6.358405,2056.037802,967.640109,255,1123008884,2369117282,255,0.06264,0.016626,0.046014,69,1290,1,102180,1,1,1,1,1,1,0,0,1,2,1,0,1
17355,0.57847,tcp,ftp-data,FIN,8,8,364,860,25.930472,62,252,4411.637695,10413.67773,1,2,82.638574,75.53757,5663.145203,166.331187,255,2135586214,2579506639,255,0.099982,0.049165,0.050817,46,108,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
17356,1.00E-05,udp,-,INT,2,0,78,0,100000.0025,254,0,31200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,39,0,0,0,23,2,4,4,1,23,0,0,0,4,23,0,0
17357,1.004085,tcp,-,FIN,12,8,4658,354,18.922702,254,252,34021.02734,2469.910645,3,1,86.760089,133.735281,5248.213085,246.18275,255,87790574,397417189,255,0.176737,0.067935,0.108802,388,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
17358,1.10E-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16,2,4,4,4,4,0,0,0,11,16,0,1
17359,1.304608,tcp,ftp,FIN,12,12,698,682,17.629817,254,252,3924.550537,3838.700928,3,4,118.60073,108.049633,5969.900851,146.939875,255,3254179615,1366796592,255,0.188234,0.075118,0.113116,58,57,0,0,2,1,1,1,1,4,0,0,0,1,2,0,0
17360,2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,15,15,11,35,0,0,0,15,35,0,1
17361,18.670206,ospf,-,INT,20,0,900,0,1.017664,254,0,366.3591,0,0,0,982.642313,0,1060.71875,0,0,0,0,0,0,0,0,45,0,0,0,6,2,3,2,2,3,0,0,0,3,3,0,1
17362,0.424138,tcp,-,FIN,48,10,52313,440,134.390219,254,252,966176.0625,7469.26709,21,1,8.696681,44.838223,794.351563,54.620496,255,2407654417,87306533,255,0.071259,0.020584,0.050675,1090,44,0,0,8,1,1,1,1,1,0,0,0,3,1,0,1
17363,2.01906,tcp,smtp,FIN,60,26,58364,2048,42.098801,62,252,227400.875,7805.612793,27,8,34.221355,77.584039,3102.814643,119.822711,255,3865289461,2079146746,255,0.120135,0.059431,0.060704,973,79,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
17364,8.00E-06,sctp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
17365,0.018051,tcp,-,FIN,16,18,1540,1644,1828.153533,31,29,639964.5625,688272.125,4,4,1.1826,1.034765,72.744586,1.987351,255,3177682234,3179342322,255,0.000576,0.000456,0.00012,96,91,0,0,8,0,3,3,1,3,0,0,0,3,10,0,0
17366,1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
17367,0.334834,tcp,http,FIN,10,6,866,268,44.798317,254,252,18636.09961,5351.905762,2,1,30.280889,53.679602,1606.259132,68.86607,255,3945378997,3463091928,255,0.119142,0.066431,0.052711,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
17368,0.202759,tcp,-,FIN,10,6,2492,268,73.979454,254,252,88499.15625,8838.079102,2,1,20.376222,37.384,1070.512482,59.622516,255,4201291417,3098733715,255,0.06244,0.015828,0.046612,249,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
17369,0.338344,tcp,-,FIN,6,8,320,1946,38.422433,31,29,6313.101074,40266.71094,1,2,67.5988,48.25557,4769.26395,117.832219,255,3027770437,993492459,255,0.000704,0.000551,0.000153,53,243,0,0,14,0,6,1,1,3,0,0,0,3,19,0,0
17370,1.10E-05,udp,-,INT,2,0,1824,0,90909.0902,254,0,663272704,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,912,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,0
17371,1.00E-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,2,1,1,2,0,0,0,3,2,0,1
17372,1.190292,tcp,-,FIN,10,8,2516,354,14.28221,254,252,15223.15527,2083.522461,2,1,132.107111,154.911719,8972.551926,220.423188,255,3033763933,3509078729,255,0.195284,0.105903,0.089381,252,44,0,0,2,1,1,1,1,2,0,0,0,1,3,0,0
17373,6.00E-06,udp,-,INT,2,0,2898,0,166666.6608,254,0,1931999872,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,1449,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
17374,2.248487,tcp,-,FIN,34,128,1724,148902,71.603705,62,252,5956.004883,525647.6875,6,58,68.13597,17.478433,3163.503747,1679.463799,255,4080665513,1490082149,255,0.142489,0.028002,0.114487,51,1163,0,0,3,1,1,1,1,1,0,0,0,1,3,0,1
17375,2.128576,tcp,-,FIN,10,8,610,354,7.98656,254,252,2063.351318,1165.098145,2,1,231.373,289.54,14377.54287,538.493625,255,413683048,2062983479,255,0.212617,0.101795,0.110822,61,44,0,0,2,1,2,2,1,1,0,0,0,2,1,0,0
17376,0.001069,udp,dns,CON,2,2,146,178,2806.361109,31,29,546304.9375,666043.0625,0,0,0.012,0.013,0,0,0,0,0,0,0,0,0,73,89,0,0,4,0,2,1,1,1,0,0,0,4,2,0,0
17377,0.119818,tcp,-,FIN,86,84,4966,80542,1410.472527,31,29,327763.7813,5313659,7,36,1.405729,1.430928,86.228601,2.560531,255,3112368095,986783033,255,0.001861,0.001048,0.000813,58,959,0,0,13,0,2,1,1,1,0,0,0,3,9,0,0
17378,0.807745,tcp,-,FIN,30,14,26896,764,53.234624,254,252,257507.0156,7031.922363,12,4,27.853276,55.193539,2042.311956,82.00582,255,620991016,2865380793,255,0.12478,0.069932,0.054848,897,55,0,0,6,1,1,1,1,4,0,0,0,1,4,0,0
17379,0.197684,tcp,-,FIN,78,80,4550,71834,794.196779,31,29,181785.0625,2870723,7,33,2.562636,2.527282,161.618845,170.906315,255,1465546530,3615390309,255,0.000971,0.00055,0.000421,58,898,0,0,4,0,3,1,1,1,0,0,0,1,6,0,0
17380,8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,3,3,10,0,0,0,4,9,0,1
17381,0.456756,tcp,-,FIN,10,6,978,268,32.840291,254,252,15430.55859,3923.320068,2,1,47.747222,77.405203,2425.9325,119.215078,255,1936594921,3893190628,255,0.13633,0.069724,0.066606,98,45,0,0,5,1,2,2,1,2,0,0,0,2,5,0,1
17382,0.004702,udp,-,CON,4,4,568,304,1488.728217,31,29,724797.9375,387920.0313,0,0,1.223333,1.073667,1.71945,1.506373,0,0,0,0,0,0,0,142,76,0,0,13,0,4,1,1,3,0,0,0,3,9,0,0
17383,1.006919,tcp,-,FIN,14,18,1684,10168,30.786984,31,29,12426.02441,76304.04688,3,5,77.428849,59.197353,8765.944054,7676.141253,255,1402864047,3549268151,255,0.000668,0.000562,0.000106,120,565,0,0,19,0,2,1,1,1,0,0,0,3,7,0,0
17384,0.686596,tcp,-,FIN,10,6,588,268,21.846909,254,252,6175.393066,2609.977539,2,1,76.176778,107.172203,3833.37839,169.800625,255,1456665331,3658502928,255,0.231484,0.150727,0.080757,59,45,0,0,6,1,1,1,1,3,0,0,0,2,3,0,1
17385,2.00E-06,rsvp,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,1
17386,0.011946,tcp,-,FIN,38,40,2438,20718,6445.672106,31,29,1589820.875,13528210,7,13,0.322972,0.29018,18.27818,17.279232,255,2068977110,2069310690,255,0.000755,0.000618,0.000137,64,518,0,0,5,0,5,1,1,3,0,0,0,4,6,0,0
17387,0.741448,tcp,-,FIN,10,6,1052,268,20.230684,254,252,10217.84375,2416.892334,2,1,82.383111,116.407398,4090.921,195.927047,255,1724148555,1707182488,255,0.200283,0.128713,0.07157,105,45,0,0,3,1,1,1,1,1,0,0,0,1,4,0,1
17388,0.119605,tcp,-,CON,6,2,978,86,58.525983,62,252,54512.77344,2876.134033,2,1,23.921,0.007,1416.600508,0,255,3655592604,828425407,255,0.097777,0.053292,0.044485,163,43,0,0,9,3,1,1,1,9,0,0,0,1,9,0,0
17389,0.007004,tcp,-,FIN,24,20,2158,1918,6139.349136,31,29,2363221,2082238.75,6,5,0.304522,0.279053,17.991868,15.349806,255,2177892648,2178180829,255,0.001233,0.001077,0.000156,90,96,0,0,6,0,3,1,1,1,0,0,0,2,10,0,0
17390,1.083195,tcp,http,FIN,14,18,1684,10168,28.61904,31,29,11551.01367,70930.90625,3,5,83.294772,63.683647,8792.216777,7698.854763,255,83587258,2234640406,255,0.000714,0.000565,0.000149,120,565,1,3924,2,0,3,1,1,1,0,0,1,2,2,0,0
17391,8.00E-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,3,3,3,4,0,0,0,18,4,0,1
17392,5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,18,18,18,24,0,0,0,19,24,0,1
